id,lga_id,ward_name
3359,288,Tula Baule
3360,288,Tungo
3361,288,Ture
3362,288,Kaltungo West
3363,288,Kaltungo East
3364,288,Tula Wange
3365,288,Tula - Yiri
3366,289,Komfulata
3367,289,Dukul
3368,289,Malleri
3369,289,Daban Fulani
3370,289,Jurara
3371,289,Bojude
3372,289,Gadam
3373,289,Kwami
3374,289,Malam Sidi
3375,289,Doho
3376,290,Birin Bolewa
3377,290,Birin Fulani East
3378,290,Birin Fulani West
3379,290,Jigawa
3380,290,Gudukku
3381,290,Barwo Winde
3382,290,Barwo / Nasarawo
3383,290,Nafada West
3384,290,Nafada Central
3385,290,Nafada East
3386,291,Gundale
3387,291,Gwandum
3388,291,Filiya
3389,291,Kushi
3390,291,Burak
3391,291,Bangunji
3392,291,Kulishin
3393,291,Boh
3394,291,Lalaipido
3395,291,Lapan
3396,292,Jagali North
3397,292,Jagali South
3398,292,Nono / Kunwal / W. Birdeka
3399,292,Kuri /Lano / Lambam
3400,292,Kwadon / Liji / Kurba
3401,292,Kanawa / Wajari
3402,292,Deba
3403,292,Hinna
3404,292,Zambul / Kwali
3405,292,Difa / Lubo / Kinafa
3406,292,Gwani / Shinga / Wade
3407,287,Nasarawa
3408,293,Lagwa
3409,293,Ibeku
3410,293,Umuhu
3411,293,Amuzu
3412,293,Nguru-Nwenkwo
3413,294,Amuzi/Ihenworie
3414,294,Nnarambia
3415,294,Ogbe
3416,294,Oparanadim
3417,294,Otulu/Aguneze
3418,294,Oru-Na-Lude
3419,294,Okirika Nwenkwo
3420,294,Okirika Nweke
3421,294,Obohia/Ekwereazu
3422,294,Umunumo/Umuchieze
3423,294,Ogbor/Umueze
3424,295,Umuezeala
3425,295,Umunakanu
3426,295,Umueze I
3427,295,Umunumo
3428,295,Umualumaku/Umuihim
3429,295,Nsu 'A' Ikpe
3430,295,Nsu 'B' Ihitte
3431,295,Nzerem/Ikpem
3432,295,Umukabia
3433,295,Agbaja
3434,296,Chokoneze/Akpodim/Ife
3435,296,Oboama/Umunama
3436,296,Amumara
3437,296,Onicha II
3438,296,Udo-Na-Obizi
3439,296,Eziudo
3440,296,Onicha I
3441,296,Okpofe/Ezeagbogu
3442,296,Ihitte
3443,296,Itu
3444,296,Onicha IV
3445,296,Onicha III
3446,297,Ozuakoki/Umuago
3447,297,Uzii/Umualoma
3448,297,Ezemazu/Ozu
3449,297,Izuogu II
3450,297,Izuogu I
3451,297,Ndi Iheme Arondizuogu
3452,297,Osina
3453,297,Akpulu
3454,297,Isiokpo
3455,297,Ndimoko
3456,297,Akwu Owerre
3457,297,Umuopia/Umukegwu
3458,297,Umuokwara/Umuezeaga
3459,298,Dikenafia
3460,298,Umuobom
3461,298,Umuchima
3462,298,Umuakam/Umuago
3463,298,Ntueke
3464,298,Obiohia
3465,298,Ogboko I
3466,298,Ugbelle
3467,298,Isiekenesi I
3468,298,Isiekenesi II
3469,298,Umuma Isiaku
3470,298,Amanator/Umueshi
3471,299,Atonerim
3472,299,Umuezegwu
3473,299,Umuihi
3474,299,Amainyi
3475,299,Dimneze
3476,299,Ikperejere
3477,299,Okata
3478,299,Awuchinumo
3479,299,Abueke
3480,299,Amakohia
3481,300,Amatta
3482,300,Akabo
3483,300,Iho
3484,300,Uzoagba
3485,300,Avuvu
3486,300,Amakohia
3487,300,Atta I
3488,300,Atta II
3489,300,Amaimo
3490,300,Eziama
3491,300,Ngugo/Ikembara
3492,300,Inyishi/Umudim
3493,298,Ogboko II
3494,301,Amauzari
3495,301,Ogbor
3496,295,Umueze II/Umueleke
3497,301,Amaraku
3498,301,Ibeme
3499,301,Osu-Owerre I
3500,301,Umunkwo
3501,301,Osu-Owerre II
3502,301,Osuama/Anara
3503,301,Ugiri/Oka
3504,301,Umuozu
3505,301,Osu-Achara
3506,301,Obollo
3507,302,Amandugba II
3508,302,Amandugba I
3509,302,Umundugba I
3510,302,Umundugba II
3511,302,Amurie Omanze I
3512,302,Amurie Omanze II
3513,302,Ekwe I
3514,302,Ekwe II
3515,302,Isu-Njaba I
3516,302,Isu-Njaba II
3517,303,Ogbaku
3518,303,Afara/Eziama
3519,303,Umunoha/Azara
3520,303,Ubomiri
3521,303,Ifakala
3522,303,Ogwa I
3523,303,Ezinihitie Mbieri
3524,303,Ogwa II
3525,303,Amaike Mbieri
3526,304,Ozuzu
3527,304,Imerienwe
3528,304,Logara/Umuohiagu
3529,304,Obiangwu
3530,304,Nguru/Umuowa
3531,304,Umuhu
3532,304,Amala/Alulu/Oburu/Obokwe/Ntu
3533,304,Elelem/Obike
3534,304,Ohekelem Mnorie
3535,304,Eziama/Okpala
3536,304,Ngor/Ihitte/Umukabia
3537,305,umuaka III
3538,305,Umuaka II
3539,305,umuaka I
3540,305,Atta II
3541,305,Atta III
3542,305,Amucha I
3543,305,Okwudor
3544,305,Atta I
3545,305,Nkume
3546,305,Amucha II
3547,306,Nnanano (Nkwerre II)
3548,306,Umukor (Nkwerre III)
3549,306,Onusa
3550,306,Nkwerre IV (Umunubo/Umunachi)
3551,306,Eziama Obaire
3552,306,Amaokpara
3553,306,Umudi/Umuwala
3554,303,Umunwoha/Mbieri/Umuawu
3555,306,Owerre Nkworji I
3556,306,Owerre Nkworji II
3557,307,Abajah ward I
3558,307,Abba Ward
3559,307,Umuozu Ward
3560,307,Abajah Ward II
3561,307,Ezeobolo/Ofeahia/Duruoha/Umukabia (Amaigbo Ward V)
3562,307,Dim-Na Nume
3563,307,Kara-Na-Orlu
3564,307,Amamnaisi (Amaigbo IV)
3565,307,Amaju Community Ward (Amaigbo)
3566,307,Umuanu Community Ward (Amaigbo II)
3567,307,Amano/Umudurumba Ward (Amaigbo I)
3568,306,Nkwerre V
3569,302,Isu-Njaba III
3570,308,Avutu
3571,308,Umunachi
3572,308,Umuariam/Achara
3573,308,Alike
3574,308,Amanze/Umungwa
3575,308,Okenalogho
3576,308,Amuzi
3577,308,Okwuohia
3578,308,Ehume
3579,308,Odenkume/Umuosochie
3580,294,Mpam
3581,309,Obudi/Aro
3582,309,Awa
3583,309,Izombe
3584,309,Uwaorie
3585,309,Oru
3586,309,Egwe/Egbuoma
3587,309,Mbala/Uba
3588,309,Oguta 'A'
3589,309,Oseemotor/Enuigbo
3590,309,Oguta 'B'
3591,310,Umuagwo
3592,310,Umuapu
3593,310,Obitti/Mgbishi
3594,310,Ekwuato
3595,310,Awara/Ikwerede
3596,310,Assa/Obile
3597,310,Ohoba
3598,310,Egbema 'E'
3599,310,Egbema 'B'
3600,310,Egbema 'A'
3601,310,Egbema 'C'
3602,310,Egbema 'D'
3603,311,Umualumuoke
3604,311,Ezinachi
3605,311,Ogii
3606,311,Amuro
3607,311,Okigwe I
3608,311,Ndimoko Ofeimo/Ibinta/Okanachi/Umuowa Ibu
3609,311,Umulolo
3610,311,Ihube
3611,311,Okigwe II
3612,311,Aku
3613,311,Agbobu
3614,319,Umuna
3615,319,Ezelu
3616,319,Eziama
3617,319,Owerre-Okwe
3618,319,Umucheke
3619,319,Okwelle I
3620,319,Ozimo/Umuneze
3621,319,Okwelle
3622,312,Umudioka
3623,312,Eziachi/Amike
3624,312,Orlu/Mgbee/Orlu Govt. Station
3625,312,Okaeke/Okporo
3626,319,Aboh/Okohia
3627,319,Ofeahia/Umuanumeze
3628,312,Umuzike/Umuowa
3629,312,Ohafor/Okporo/Umutanze
3630,312,Ebenese/Umueze/Nnachi Ihioma
3631,312,Umuna
3632,312,Owerri Ebeiri
3633,312,Okua Bala/Ihioma
3634,312,Ogberuru/Obibi
3635,312,Amaifeke
3636,312,Ihite Owerre
3637,313,Umuhu Okabia
3638,313,Ebenator
3639,313,Okwuamaraihie II
3640,313,Okwufuruaku
3641,313,Orsu Ihiteukwa
3642,313,Assah Ubiri Elem
3643,313,Ihitenansa
3644,313,Amaruru
3645,313,Eziawa
3646,314,Awo-Omamma II
3647,314,Awo-Omamma I
3648,314,Amiri II
3649,314,Amiri I
3650,314,Awo-Omamma III
3651,314,Awo-Omamma IV
3652,314,Akuma
3653,314,Amagu
3654,314,Akata
3655,314,Omuma
3656,315,Mgbidi I
3657,315,Amafuo
3658,315,Ozara
3659,315,Ubulu
3660,315,Ohakpu
3661,315,Nempi/Elem
3662,315,Aji
3663,315,Mgbidi II
3664,315,Ibiaso Egbe
3665,315,Otulu
3666,316,GRA
3667,316,Aladinma I
3668,316,Azuzi III
3669,316,New Owerri II
3670,316,New Owerri I
3671,316,Azuzi II
3672,316,Aladinma II
3673,316,Azuzi I
3674,316,Azuzi IV
3675,316,Ikenegbu I
3676,316,Ikenegbu II
3677,317,Obibiezena
3678,317,Ihitta-Oha
3679,317,Orji
3680,317,Obibi-Uratta I
3681,317,Obibi-Uratta II
3682,317,Emekuku II
3683,317,Emekuku I
3684,317,Egbu
3685,317,Awaka/Ihitte-Ogada
3686,317,Emil
3687,317,Naze
3688,317,Agbala/Obube/Ulakwo
3689,315,Amakohia-Ubi/Ndegwu Ohii
3690,315,Irete/Orogwe
3691,315,Okuku
3692,315,Umuguma
3693,315,Avu/Oforola
3694,315,Obinze
3695,315,Nekede
3696,315,Eziobodo
3697,315,Ihiagwa
3698,313,Okwuetiti
3699,313,Okwuamaraihie I
3700,297,Obodoukwu
3701,309,Ndeuloukwu/Umuowere
3702,303,Orodo 'B'
3703,305,Umuaka IV
3704,315,Emeabiam/Okolochi
3705,303,Orodo 'A'
3706,293,Enyiogugu
3707,293,Nguru-Ahiato
3708,293,Nguru-Nweke
3709,293,Mbutu
3710,293,Uvuru II
3711,293,Uvuru I
3712,293,Lorji
3713,320,Auyo
3714,320,Auyakayi
3715,320,Ayama
3716,320,Ayan
3717,320,Gamafoi
3718,320,Gamsarka
3719,320,Gatafa
3720,320,Kafur
3721,320,Tsidir
3722,320,Unik
3723,321,Babura
3724,321,Insharuwa
3725,321,Jigawa
3726,321,Takwasa
3727,321,Kanya
3728,321,Dorawa
3729,321,Gasakoli
3730,321,Kyambo
3731,321,Kuzunzumi
3732,321,Batali
3733,321,Garu
3734,323,Kangire
3735,323,Kantoga
3736,323,Kwangwara
3737,323,Lafiya
3738,323,Sundimina
3739,323,Surko
3740,323,Unguwar'Ya
3741,323,Wurno
3742,323,Yalwan Damai
3743,323,Birnin Kudu
3744,323,Kiyako
3745,322,Karanka
3746,322,Kachallari
3747,322,Dangwaleri
3748,322,Diginsa
3749,322,Kazura
3750,322,Fagi
3751,322,Machinamari
3752,322,Birniwa
3753,322,Matamu
3754,322,Batu
3755,322,Nguwa
3756,324,Kukuma
3757,324,K/Lelen Kudu
3758,324,Y/Tukur
3759,324,Ahoto
3760,324,Buji
3761,324,Churbun
3762,324,Gantsa
3763,324,Falageri
3764,324,Kawaya
3765,324,Madabe
3766,326,Maikilili
3767,326,Kore Balatu
3768,326,Medu
3769,326,Zarada
3770,326,Garin Chiroma
3771,326,Madaka
3772,326,Yalawa
3773,326,Gagarawa Gari
3774,326,Gagarawa Tasha
3775,326,Maiaduwa
3776,325,Abaya
3777,325,Dundubus
3778,325,Chamo
3779,325,Duru
3780,325,Jigawar Tsada
3781,325,Kachi
3782,325,Karnaya
3783,325,Kudai
3784,325,Limawa
3785,325,Madobi
3786,325,Sakwaya
3787,327,Gwarzon Garki
3788,327,Muku
3789,327,Jirima
3790,327,Kanya
3791,327,Rafin Marke
3792,327,Doko
3793,327,Garki
3794,327,Kargo
3795,327,Buduru
3796,327,Kore
3797,327,Siyori
3798,329,Abunabo
3799,329,Adiyani
3800,329,Dawa
3801,329,Garbagal
3802,329,Guri
3803,329,Kadira
3804,329,Lafiya
3805,329,Margadu
3806,329,Matara Baba
3807,329,Musari
3808,330,Basirka
3809,330,Dingaya
3810,330,Fagam
3811,330,Farin Dutse
3812,330,Gwaram Tsohuwa
3813,330,Kila
3814,330,Zandan Nagogo
3815,330,Sara
3816,330,Maruta
3817,330,Tsangarwa
3818,330,Kwandiko
3819,331,Rorau
3820,331,Shafe
3821,331,Yola
3822,331,Korayel
3823,331,Buntusu
3824,331,Dabi
3825,331,Darina
3826,331,Zaumar Sainawa
3827,331,Gwiwa
3828,331,Guntai
3829,331,F/Yamma
3830,333,Gangawa
3831,333,Gauza Tazara
3832,333,Idanduna
3833,333,Jabarna
3834,333,Kanwa
3835,333,Kale
3836,333,Gunka
3837,333,Aujara
3838,333,Harbo Sabuwa
3839,333,Harbo Tsohuwa
3840,333,Jahun
3841,334,Majawa
3842,334,Balangu
3843,334,Zago
3844,334,Jabo
3845,334,Mezan
3846,334,Sarawa
3847,334,Kafin Hausa
3848,334,Kazalewa
3849,334,Gafaya
3850,334,Dumadumin Toka
3851,334,Ruba
3852,338,Jarkasa
3853,338,Arbus
3854,338,Ja'e
3855,338,Kaugama
3856,338,Askandu
3857,338,Dakaiyawa
3858,338,Hadin
3859,338,Marke
3860,338,Dabuwaran
3861,338,Unguwar Jibrin
3862,338,Yalo
3863,335,Dandi
3864,335,Dabaza
3865,335,Daba
3866,335,Ba'auzini
3867,335,Gada
3868,335,Maradawa
3869,335,Kanti
3870,335,Sabaru
3871,335,Unguwar Gabas
3872,335,Unguwar Arewa
3873,335,Unguwar Yamma
3874,336,Baturiya
3875,336,Marma
3876,336,Kirika Samma
3877,336,Gayin
3878,336,Doleri
3879,336,Bulunchai
3880,336,Madachi
3881,336,Tarabu
3882,336,Tsheguwa
3883,336,Fandum
3884,337,Kwanda
3885,337,Abalago
3886,337,Maje
3887,337,Katuka
3888,337,Kiyawa
3889,337,Faki
3890,337,Katanga
3891,337,Guruduba
3892,337,Andaza
3893,337,Garko
3894,337,Tsurma
3895,341,Sabon Gari Takanebu
3896,341,Hantsu
3897,341,Miga
3898,341,Tsakuwawa
3899,341,Yanduna
3900,341,Dangyatin
3901,341,Koya
3902,341,Sansani
3903,341,Garbo
3904,341,Zareku
3905,342,Chai-Chai
3906,342,Yandutse
3907,342,Sintilmawa
3908,342,Dabi
3909,342,Ringim
3910,342,Kyarama
3911,342,Tofa
3912,342,Karshi
3913,342,Kafin babushe
3914,342,Sankara
3915,343,Yanzaki
3916,343,Gora
3917,343,Amaryawa
3918,343,Zugai
3919,343,Dansure
3920,343,Kwaita
3921,343,Fara
3922,343,Tunas
3923,343,Baragumi
3924,343,Roni
3925,343,Sankau
3926,344,Danzomo
3927,344,Takatsaba
3928,344,Danladi
3929,344,Dangwanki
3930,344,Sule-Tankarkar
3931,344,Albasu
3932,344,Amanga
3933,344,Jeke
3934,344,Shabaru
3935,344,Yandamo
3936,345,Chukuto
3937,345,Chakwaikwaiwa
3938,345,Taura
3939,345,S/Garin Yaya
3940,345,Maje
3941,345,Kwalam
3942,345,Majiya
3943,345,Kiri
3944,345,Gujungu
3945,345,Ajaura
3946,339,Dankumbo
3947,339,Maigatari Arewa
3948,339,Fulata
3949,339,Maigatari Kudu
3950,339,Matoya
3951,339,Galadi
3952,339,Kukayasku
3953,339,Balarabe
3954,339,Turbus
3955,339,Jajeri
3956,339,Madana
3957,340,Garin Gabas
3958,340,Tagwaro
3959,340,Tonikutara
3960,340,Shaiya
3961,340,Arki
3962,340,Maira Kumi-Bara Musa
3963,340,Tashena
3964,340,Fateka Akurya
3965,340,Dunari
3966,340,Maka Ddari
3967,340,Malam Madori
3968,346,Achilafiya
3969,346,Belas
3970,346,Gwarta
3971,346,Kuda
3972,346,Dawan-Gawo
3973,346,Karkarna
3974,328,Hammado
3975,328,Garin Alhaji Barka
3976,328,Danama
3977,328,Gusau
3978,328,Dantanoma
3979,328,Zango
3980,328,Kofar Yamma
3981,328,Kofar Arewa
3982,328,Galagamma
3983,328,Baikarya
3984,328,Garin Gambo
3985,332,Yankoli
3986,332,Sabon Garu
3987,332,Gagulmari
3988,332,Matsaro
3989,332,Atafi
3990,332,Kasuwar Kuda
3991,332,Rumfa
3992,332,Kasuwar Kofa
3993,332,Yayari
3994,332,Dubantu
3995,332,Majema
3996,346,Zungumba
3997,346,Yankwashi
3998,346,Ringim
3999,346,Gurjiya
4000,369,Dutsen Abba
4001,369,Wucicciri
4002,369,Dambo
4003,369,Kaura
4004,369,Unguwan Juma
4005,369,Limancin-Kona
4006,369,Unguwan Fatika
4007,369,Gyallesu
4008,369,Tudun Wada
4009,369,"Kwarbai ""B"""
4010,369,"Kwarbai ""A"""
4011,369,Tukur Tukur
4012,368,Unguwar Rimi
4013,368,Gidan Jatau
4014,368,Madakiya
4015,368,Zonkwa
4016,368,Kamantan
4017,368,Kamuru Ikulu North
4018,368,Gora
4019,368,Unguwar Gaiya
4020,368,Zangon Urban
4021,368,Zaman Dabo
4022,368,Zonzon
4023,367,Gamagira
4024,367,Kinkiba
4025,367,Maigana
4026,367,Garun Gwanki
4027,367,Rahama
4028,367,Dan Wata
4029,367,Soba
4030,367,Turawa
4031,367,Richifa
4032,367,Gimba
4033,367,Kwassallo
4034,366,Arak
4035,366,Gwantu
4036,366,Nandu
4037,366,Ninzam West
4038,366,Ninzam South
4039,366,Aboro
4040,366,Fadan Karshi
4041,366,Bokana
4042,366,Ayu
4043,366,Ninzam North
4044,365,Jama'a
4045,365,Bomo
4046,365,Samaru
4047,365,Dogarawa
4048,365,Zabi
4049,365,Basawa
4050,365,Hanwa
4051,365,Chikaji
4052,365,Muchia
4053,365,Jushi Waje
4054,365,Unguwan Gabas
4055,364,Dandamisa
4056,364,Nassarawan Doya
4057,364,Daguziri
4058,364,Tudun Wada
4059,364,Makarfi
4060,364,Gazara
4061,364,Gimi
4062,364,Mayere
4063,364,Gwanki
4064,364,Gubuchi
4065,363,Gure/Kahugu
4066,363,Garu
4067,363,Rimin Kura
4068,363,Lazuru
4069,363,Lere
4070,363,Abadawa
4071,363,Sabon Birni
4072,363,Yar Kasuwa
4073,363,Saminaka
4074,363,Dan Alhaji
4075,363,Kayarda
4076,362,Hunkuyi
4077,362,Likoro
4078,362,Sabon Gari Hunkuyi
4079,362,Garu
4080,362,Taban Sani
4081,362,Kudan
4082,362,Zabi
4083,362,Doka
4084,362,Kauran Wali North
4085,362,Kauran Wali South
4086,361,Zabi
4087,361,Dutsen Wai
4088,361,Zuntu
4089,361,Pambegua
4090,361,Karreh
4091,361,Anchau
4092,361,Damau
4093,361,Kubau
4094,361,Haskiya
4095,361,Mah
4096,361,Kargi
4097,360,Dawaki
4098,360,Makami
4099,360,Kauru West
4100,360,Kauru East
4101,360,Kwassam
4102,360,Bital
4103,360,Geshere
4104,360,Badurum Sama
4105,360,Damakasuwa
4106,360,Pari
4107,360,Kamaru
4108,359,Agban
4109,359,Zankan
4110,359,Kukum
4111,359,Fada
4112,359,Kpak
4113,359,Mallagum
4114,359,Kadarko
4115,359,Kaura
4116,359,Manchok
4117,359,Bondon
4118,358,Maro
4119,358,Idon
4120,358,Kallah
4121,358,Rimau
4122,358,Kasuwan Magani
4123,358,Buda
4124,358,Tantatu
4125,358,Kajuru
4126,358,Kufana
4127,358,Afogo
4128,357,Iddah
4129,357,Jere North
4130,357,Jere South
4131,357,Kagarko North
4132,357,Kagarko South
4133,357,Kukui
4134,357,Katugal
4135,357,Aribi
4136,357,Kushe
4137,357,Kurmin Jibrin
4138,356,Television
4139,356,Kakuri Gwari
4140,356,Kakuri Hausa
4141,356,Makera
4142,356,Barnawa
4143,356,Tudun Wada West
4144,356,Tudun Wada South
4145,356,Badiko
4146,356,Unguwan Sanusi
4147,356,Tudun Nuwapa
4148,356,Tudun Wada North
4149,356,Sabon Gari South
4150,356,Sabon Gari North
4151,355,Gaji
4152,355,Unguwan Liman
4153,355,Kabala Costain/Doki
4154,355,Shaba
4155,355,Unguwan Sarki
4156,355,Gabasawa
4157,355,Unguwan Shanu
4158,355,Maiburji
4159,355,Kawo
4160,355,Unguwan Dosa
4161,355,Hayin Banki
4162,355,Badarawa
4163,354,Bishini
4164,354,Katari
4165,354,Awon
4166,354,Kurmin Musa
4167,354,Sabon Sarki
4168,354,Gidan Tagwai
4169,354,Kwaturu
4170,354,Gumel
4171,354,Ankwa
4172,354,Kachia Urban
4173,354,Agunu
4174,354,Doka
4175,353,Bedde
4176,353,Kagoma
4177,353,Maigizo 'A'
4178,353,Kafanchan 'B'
4179,353,Kafanchan 'A'
4180,353,Takau 'B'
4181,353,Kaninkon
4182,353,Asso
4183,353,Jagindi
4184,353,Godogodo
4185,353,Atuku
4186,366,Gidan Waya
4187,352,Daddu
4188,352,Fai
4189,352,Chori
4190,352,Nok
4191,352,Fada
4192,352,Sabzuro
4193,352,Sabchem
4194,352,Dura/Bitaro
4195,352,Sambam
4196,352,Nduyah
4197,351,Kuya
4198,351,Paki
4199,351,Rumi
4200,351,Auchan
4201,351,Saulawa
4202,351,Ikara
4203,351,Saya-Saya
4204,351,Janfala
4205,351,Pala
4206,351,K/Kogi
4207,350,Rigasa
4208,350,Rigachiku
4209,350,Zangon Aya
4210,350,Igabi
4211,350,Gwaraji
4212,350,Gadan Gayan
4213,350,Afaka
4214,350,Sabon Birnin Daji
4215,350,Kerawa
4216,350,Turunku
4217,350,Birnin Yero
4218,349,Kidandan
4219,349,Idasu
4220,349,Galadimawa
4221,349,Pan Hauya
4222,349,Kadage
4223,349,Yakawada
4224,349,Gangara
4225,349,Kakangi
4226,349,Giwa
4227,349,Shika
4228,349,Danmahawayi
4229,348,Kuriga
4230,348,Kunai
4231,348,Chikun
4232,348,GwaGwada
4233,348,Garin Arewa Tirkaniya
4234,348,Nasarawa
4235,348,Unguwan Yelwa
4236,348,Narayi
4237,348,Sabon Tasha
4238,348,Kujama
4239,347,Randagi
4240,347,MagajinG2
4241,347,MagajinG3
4242,347,Kuyelo
4243,347,MagajinG1
4244,347,Gayam
4245,347,Tabanni
4246,347,Kutemesi
4247,347,Dogon Dawa
4248,347,Kazagekage
4249,347,Kakangi
4250,369,Kufena
4251,348,Rido
4252,348,Kakau
4253,366,Wasa Station
4254,355,Kwarau
4255,370,Toranke
4256,370,Gafasa
4257,370,Kunkurawa
4258,370,Dabin Kanawa
4259,370,Balare
4260,370,Ungawar Bai
4261,370,Gurduba
4262,370,Chula
4263,370,Dundun
4264,370,Ajingi
4265,371,Gagarame
4266,371,Tsangaya
4267,371,Daho
4268,371,Albasu Central
4269,371,Chamarana
4270,371,Fanda
4271,371,Bataiya
4272,371,Hungu
4273,371,Faragai
4274,371,Saya-saya
4275,372,Sare-Sare
4276,372,Gogori
4277,372,Gadanya
4278,372,Wuro Bagga
4279,372,Bagwai
4280,372,Kiyawa
4281,372,Dangada
4282,372,Romo
4283,372,Kwajali
4284,372,Rimin Dako
4285,373,Rahama
4286,373,Kuki
4287,373,Anadariya
4288,373,Gwarmai
4289,373,Rantan
4290,373,Kofa
4291,373,Ranka
4292,373,Gargai
4293,373,Wak
4294,373,Durmawa
4295,373,Tariwa
4296,373,Baguda
4297,373,Bebeji
4298,373,Damau
4299,374,Danzabuwa
4300,374,Kyalli
4301,374,Bichi
4302,374,Muntsira
4303,374,Waire
4304,374,Kaukau
4305,374,Badume
4306,374,Yallami
4307,374,Kwamarawa
4308,374,Fagolo
4309,374,Saye
4310,375,Sanda
4311,375,Kumurya
4312,375,Barkum
4313,375,Gurjiya
4314,375,Gwamma
4315,375,Bono
4316,375,Bunkure
4317,375,Gafan
4318,375,Chirin
4319,375,Kulluwa
4320,376,Dogon Nama
4321,376,Bakin Ruwa
4322,376,Yalwa
4323,376,Madigawa
4324,376,Gobirawa
4325,376,Kofar Ruwa
4326,376,Gwammaja
4327,376,Kofar Mazugal
4328,376,Adakawa
4329,376,Kantudu
4330,376,Dala
4331,376,Kabuwaya
4332,377,Gwanda
4333,377,Gwarabjawa
4334,377,Goron Maje
4335,377,Sansan
4336,377,Kore
4337,377,Fagwalawa
4338,377,Saidawa
4339,377,Danbatta West
4340,377,Ajumawa
4341,377,Danbatta East
4342,378,Danbagiwa
4343,378,Gano
4344,378,Dosan
4345,378,Dabar Kwari
4346,378,Tsakuwa
4347,378,Dawakiji
4348,378,Yanbarau
4349,378,Tamburawa
4350,378,Gurjiya
4351,378,Dawaki
4352,378,Unguwar Duniya
4353,378,Zogarawa
4354,378,Yankatsari
4355,378,Yargaya
4356,378,Jido
4357,379,Marke
4358,379,Gargari
4359,379,Tattarawa
4360,379,Jalli
4361,379,Ganduje
4362,379,Dawaki East
4363,379,Kwa
4364,379,Tumfafi
4365,379,Dawanau
4366,379,Dawaki West
4367,379,Dan Guguwa
4368,380,Maraku
4369,380,Dariya
4370,380,Ragada
4371,380,Dogon Kawo
4372,380,Falgore
4373,380,Zainabi
4374,380,Tagwaye
4375,380,Duguwa
4376,380,Ririwai
4377,380,Unguwar Natsohuwa
4378,381,Fagge B
4379,381,Fagge A
4380,381,Sabongari East
4381,381,Kwachiri
4382,381,Sabongari West
4383,381,Fagge D
4384,381,Fagge C
4385,381,Fagge E
4386,381,Rijiyar Lemo
4387,381,Yammata
4388,383,Katumari
4389,383,Sarina
4390,383,Raba
4391,383,Kafin Malamai
4392,383,Garko
4393,383,Gurjiya
4394,383,Zakarawa
4395,383,Dal
4396,383,Garin Ali
4397,383,Kwas
4398,382,Joda
4399,382,Zugachi
4400,382,Yautar Kudu
4401,382,Karmami
4402,382,Yantar Arewa
4403,382,Yumbu
4404,382,Mekiya
4405,382,Garun Danga
4406,382,Gabasawa
4407,382,Zakirai
4408,382,Tarauni
4409,384,Garun Babba
4410,384,Chiromawa
4411,384,Kadawa
4412,384,Dorawar-Sallau
4413,384,Fankurun
4414,384,Garun Malam
4415,384,Yad Akwari
4416,384,Yalwan  Yadakwari
4417,384,Makwaro
4418,384,Jobawa
4419,385,Maimakawa
4420,385,Gamoji
4421,385,Gamarya
4422,385,Gaya Arewa
4423,385,Shagogo
4424,385,Wudilawa
4425,385,Kademi
4426,385,Kazurawa
4427,385,Balan
4428,385,Gaya kudu
4429,386,Tsamiya-Babba
4430,386,Babawa
4431,386,Jogana
4432,386,Gawo
4433,386,Tumbau
4434,386,Ketawa
4435,386,Wangara
4436,386,Mesar-Tudu
4437,386,Zango
4438,386,Gezawa
4439,386,Sararin-Gezawa
4440,387,Dorayi
4441,387,Kabuga
4442,387,Sani Mai Magge
4443,387,Goron Dutse
4444,387,Gwale
4445,387,Galadanchi
4446,387,Diso
4447,387,Gyaranya
4448,387,Mandawari
4449,387,Dandago
4450,388,Madadi
4451,388,Unguwar Tudu
4452,388,Getso
4453,388,Jama' A
4454,388,Kara
4455,388,Kutama
4456,388,Gwarzo
4457,388,Mainika
4458,388,Lakwaya
4459,388,Sabon Birni
4460,389,Dugabau
4461,389,Kanwa
4462,389,Kabo
4463,389,Masanawa
4464,389,Hauwade
4465,389,Durun
4466,389,Godiya
4467,389,Garo
4468,389,Gammo
4469,389,Gude
4470,390,Gandun Albasa
4471,390,Kankarofi
4472,390,Sharada
4473,390,Tudun Wazirchi
4474,390,Dan'agundi
4475,390,Jakara
4476,390,Tudun Nufawa
4477,390,Sheshe
4478,390,Zaitawa
4479,390,Shahuchi
4480,390,Chedi
4481,390,Yakasai
4482,390,Zango
4483,391,Tudun Kaya
4484,391,Kwanyawa
4485,391,Daura
4486,391,Yola
4487,391,Unguwar Hajji
4488,391,Turawa
4489,391,Kafin Dafga
4490,391,Yammedi
4491,391,Karaye
4492,391,Kurugu
4493,392,Unguwar Gai
4494,392,Kadigawa
4495,392,Fammar
4496,392,Fassi
4497,392,Kahu
4498,392,Tarai
4499,392,Kibiya II
4500,392,Durba
4501,392,Kibiya I
4502,392,Nariya
4503,393,Badafi
4504,393,Yalwa
4505,393,Dansohiya
4506,393,Bauda
4507,393,Dangora
4508,393,Ba'awa
4509,393,Kogo
4510,393,Yako
4511,393,Dashi
4512,393,Tsaudawa
4513,393,Maraku
4514,393,Galadimawa
4515,393,Bargoni
4516,393,Kiru
4517,393,Zuwo
4518,394,Mariri
4519,394,Challawa
4520,394,Danbare
4521,394,Panshekara
